event_id,title,home_team,away_team,event_slug,kickoff_utc,kickoff_beijing,target_pre1h_utc,raw_endDate,raw_startDate,home_price,draw_price,away_price,home_price_method,draw_price_method,away_price_method,home_price_quality,draw_price_quality,away_price_quality,home_trade_count,draw_trade_count,away_trade_count,home_trade_volume,draw_trade_volume,away_trade_volume,home_price_age_seconds,draw_price_age_seconds,away_price_age_seconds,home_price_point_utc,draw_price_point_utc,away_price_point_utc,home_window_start_utc,draw_window_start_utc,away_window_start_utc,home_odds,draw_odds,away_odds,home_prob_norm,draw_prob_norm,away_prob_norm,final_score,result_regular,match_ended,settled,home_country_code,home_country_zh,home_confederation,home_continent,home_fifa_ranking,home_is_host,away_country_code,away_country_zh,away_confederation,away_continent,away_fifa_ranking,away_is_host,same_confederation,same_continent,fifa_ranking_diff,match_number,stage,stage_order,competition_phase,group_code,stadium,host_city,is_elimination_match,group_matchday,favorite_side,favorite_prob_norm,underdog_prob_norm,home_away_prob_diff,top2_prob_gap,market_entropy,total_trade_count,total_trade_volume,quote_quality_min,home_rest_days,away_rest_days,home_matches_played_prior,away_matches_played_prior,rest_days_diff
640358,France vs. Sweden,France,Sweden,fifwc-fra-swe-2026-06-30,2026-06-30T21:00:00+00:00,2026-07-01 05:00,2026-06-30T20:00:00+00:00,2026-06-30T21:00:00Z,2026-06-27T10:03:16.120848Z,0.7799716,0.15964627,0.07699289,data_api_vwap_3m_pre_anchor,data_api_vwap_3m_pre_anchor,data_api_vwap_3m_pre_anchor,high,high,high,72,9,8,23096.972919,530.0625,914.5,1,5,23,2026-06-30T19:59:59+00:00,2026-06-30T19:59:55+00:00,2026-06-30T19:59:37+00:00,2026-06-30T19:57:00+00:00,2026-06-30T19:57:00+00:00,2026-06-30T19:57:00+00:00,1.2821,6.2638,12.9882,0.7672,0.157,0.0757,3-0,home,Y,Y,FRA,法国,UEFA,Europe,3,N,SWE,瑞典,UEFA,Europe,38,N,Y,Y,-35,77,round-of-32,2,knockout,,MetLife Stadium,new-york,Y,,home,0.7672,0.0757,0.6915,0.6102,0.9946,89,24541.5354,high,4.08,4.92,3,3,-0.84
643861,Mexico vs. Ecuador,Mexico,Ecuador,fifwc-mex-ecu-2026-06-30,2026-07-01T01:00:00+00:00,2026-07-01 09:00,2026-07-01T00:00:00+00:00,2026-07-01T01:00:00Z,2026-06-28T10:04:33.989128Z,0.43999072,0.33999999,0.23007663,data_api_vwap_3m_pre_anchor,data_api_vwap_3m_pre_anchor,data_api_vwap_3m_pre_anchor,high,high,high,114,17,53,24277.664467,1091.73527,147122.96749,2,1,5,2026-06-30T23:59:58+00:00,2026-06-30T23:59:59+00:00,2026-06-30T23:59:55+00:00,2026-06-30T23:57:00+00:00,2026-06-30T23:57:00+00:00,2026-06-30T23:57:00+00:00,2.2728,2.9412,4.3464,0.4356,0.3366,0.2278,2-0,home,Y,Y,MEX,墨西哥,CONCACAF,North America,14,Y,ECU,厄瓜多尔,CONMEBOL,South America,23,N,N,N,-9,79,round-of-32,2,knockout,,Estadio Azteca,mexico-city,Y,,home,0.4356,0.2278,0.2078,0.099,1.5372,184,172492.3672,high,6.0,5.21,3,3,0.79
643867,England vs. DR Congo,England,DR Congo,fifwc-eng-cdr-2026-07-01,2026-07-01T16:00:00+00:00,2026-07-02 00:00,2026-07-01T15:00:00+00:00,2026-07-01T16:00:00Z,2026-06-28T10:03:41.45954Z,0.7672505,0.18794453,0.06,data_api_vwap_3m_pre_anchor,data_api_vwap_3m_pre_anchor,data_api_vwap_3m_pre_anchor,high,high,high,52,8,12,4534.891582,281.640518,2431.20665,1,1,13,2026-07-01T14:59:59+00:00,2026-07-01T14:59:59+00:00,2026-07-01T14:59:47+00:00,2026-07-01T14:57:00+00:00,2026-07-01T14:57:00+00:00,2026-07-01T14:57:00+00:00,1.3034,5.3207,16.6667,0.7558,0.1851,0.0591,2-1,home,Y,Y,ENG,英格兰,UEFA,Europe,4,N,COD,刚果民主共和国,CAF,Africa,46,N,N,N,-42,80,round-of-32,2,knockout,,Mercedes-Benz Stadium,atlanta,Y,,home,0.7558,0.0591,0.6967,0.5707,0.9969,72,7247.7388,high,3.79,3.69,3,3,0.1
643872,Belgium vs. Senegal,Belgium,Senegal,fifwc-bel-sen-2026-07-01,2026-07-01T20:00:00+00:00,2026-07-02 04:00,2026-07-01T19:00:00+00:00,2026-07-01T20:00:00Z,2026-06-28T10:11:57.353361Z,0.45763005,0.3,0.25961104,data_api_vwap_3m_pre_anchor,data_api_vwap_3m_pre_anchor,data_api_vwap_3m_pre_anchor,high,high,high,39,14,46,4586.384733,1657.133317,15173.531482,2,46,8,2026-07-01T18:59:58+00:00,2026-07-01T18:59:14+00:00,2026-07-01T18:59:52+00:00,2026-07-01T18:57:00+00:00,2026-07-01T18:57:00+00:00,2026-07-01T18:57:00+00:00,2.1852,3.3333,3.8519,0.4499,0.2949,0.2552,3-2,draw,Y,Y,BEL,比利时,UEFA,Europe,9,N,SEN,塞内加尔,CAF,Africa,15,N,N,N,-6,82,round-of-32,2,knockout,,Lumen Field,seattle,Y,,home,0.4499,0.2552,0.1947,0.155,1.5408,99,21417.0495,high,4.71,5.04,3,3,-0.33
636329,United States vs. Bosnia and Herzegovina,United States,Bosnia and Herzegovina,fifwc-usa-bih-2026-07-01,2026-07-02T00:00:00+00:00,2026-07-02 08:00,2026-07-01T23:00:00+00:00,2026-07-02T00:00:00Z,2026-06-26T10:48:41.919653Z,0.71900272,0.18999999,0.1,data_api_vwap_3m_pre_anchor,data_api_vwap_3m_pre_anchor,data_api_vwap_3m_pre_anchor,high,high,high,97,15,33,79535.043708,1355.736818,2612.64,1,7,11,2026-07-01T22:59:59+00:00,2026-07-01T22:59:53+00:00,2026-07-01T22:59:49+00:00,2026-07-01T22:57:00+00:00,2026-07-01T22:57:00+00:00,2026-07-01T22:57:00+00:00,1.3908,5.2632,10.0,0.7126,0.1883,0.0991,2-0,home,Y,Y,USA,美国,CONCACAF,North America,17,Y,BIH,波黑,UEFA,Europe,64,N,N,N,-47,81,round-of-32,2,knockout,,Levi's Stadium,san-francisco,Y,,home,0.7126,0.0991,0.6135,0.5243,1.1324,145,83503.4205,high,5.92,,3,0,
643876,Spain vs. Austria,Spain,Austria,fifwc-esp-aut-2026-07-02,2026-07-02T19:00:00+00:00,2026-07-03 03:00,2026-07-02T18:00:00+00:00,2026-07-02T19:00:00Z,2026-06-28T10:15:06.877891Z,0.75745823,0.16751632,0.07244345,data_api_vwap_3m_pre_anchor,data_api_vwap_3m_pre_anchor,data_api_vwap_3m_pre_anchor,high,high,high,57,23,11,7902.072554,10921.774394,13052.08378,4,4,29,2026-07-02T17:59:56+00:00,2026-07-02T17:59:56+00:00,2026-07-02T17:59:31+00:00,2026-07-02T17:57:00+00:00,2026-07-02T17:57:00+00:00,2026-07-02T17:57:00+00:00,1.3202,5.9696,13.8039,0.7594,0.1679,0.0726,3-0,home,Y,Y,ESP,西班牙,UEFA,Europe,2,N,AUT,奥地利,UEFA,Europe,24,N,Y,Y,-22,84,round-of-32,2,knockout,,SoFi Stadium,los-angeles,Y,,home,0.7594,0.0726,0.6868,0.5915,1.0085,91,31875.9307,high,5.79,4.71,3,3,1.08
643880,Portugal vs. Croatia,Portugal,Croatia,fifwc-prt-hrv-2026-07-02,2026-07-02T23:00:00+00:00,2026-07-03 07:00,2026-07-02T22:00:00+00:00,2026-07-02T23:00:00Z,2026-06-28T10:11:05.994573Z,0.57749504,0.26455348,0.16499294,data_api_vwap_3m_pre_anchor,data_api_vwap_3m_pre_anchor,data_api_vwap_3m_pre_anchor,high,high,high,81,14,19,29011.360186,426.58621,2083.57695,1,10,10,2026-07-02T21:59:59+00:00,2026-07-02T21:59:50+00:00,2026-07-02T21:59:50+00:00,2026-07-02T21:57:00+00:00,2026-07-02T21:57:00+00:00,2026-07-02T21:57:00+00:00,1.7316,3.78,6.0609,0.5735,0.2627,0.1638,2-1,home,Y,Y,POR,葡萄牙,UEFA,Europe,5,N,HRV,克罗地亚,UEFA,Europe,11,N,Y,Y,-6,83,round-of-32,2,knockout,,BMO Field,toronto,Y,,home,0.5735,0.1638,0.4097,0.3108,1.3942,114,31521.5233,high,4.98,5.08,3,3,-0.1
643884,Switzerland vs. Algeria,Switzerland,Algeria,fifwc-che-alg-2026-07-02,2026-07-03T03:00:00+00:00,2026-07-03 11:00,2026-07-03T02:00:00+00:00,2026-07-03T03:00:00Z,2026-06-28T10:03:59.38304Z,0.48988038,0.305,0.2125,data_api_vwap_3m_pre_anchor,data_api_vwap_3m_pre_anchor,data_api_vwap_3m_pre_anchor,high,high,high,98,15,13,13823.567234,4896.11244,8331.341158,2,13,8,2026-07-03T01:59:58+00:00,2026-07-03T01:59:47+00:00,2026-07-03T01:59:52+00:00,2026-07-03T01:57:00+00:00,2026-07-03T01:57:00+00:00,2026-07-03T01:57:00+00:00,2.0413,3.2787,4.7059,0.4863,0.3028,0.2109,2-0,home,Y,Y,SUI,瑞士,UEFA,Europe,19,N,ALG,阿尔及利亚,CAF,Africa,28,N,N,N,-9,85,round-of-32,2,knockout,,BC Place,vancouver,Y,,home,0.4863,0.2109,0.2754,0.1835,1.5012,126,27051.0208,high,8.33,5.04,3,3,3.29
640362,Australia vs. Egypt,Australia,Egypt,fifwc-aus-egy-2026-07-03,2026-07-03T18:00:00+00:00,2026-07-04 02:00,2026-07-03T17:00:00+00:00,2026-07-03T18:00:00Z,2026-06-27T10:06:19.23105Z,0.26999999,0.33999999,0.40999712,data_api_vwap_3m_pre_anchor,data_api_vwap_3m_pre_anchor,data_api_vwap_3m_pre_anchor,high,high,high,12,12,59,906.851836,551.382337,17363.408695,14,7,2,2026-07-03T16:59:46+00:00,2026-07-03T16:59:53+00:00,2026-07-03T16:59:58+00:00,2026-07-03T16:57:00+00:00,2026-07-03T16:57:00+00:00,2026-07-03T16:57:00+00:00,3.7037,2.9412,2.439,0.2647,0.3333,0.402,1-1,draw,Y,Y,AUS,澳大利亚,AFC,Oceania,27,N,EGY,埃及,CAF,Africa,29,N,N,N,-2,88,round-of-32,2,knockout,,AT&T Stadium,dallas,Y,,away,0.402,0.2647,-0.1373,0.0687,1.5644,83,18821.6429,high,7.67,6.62,3,3,1.05
640364,Argentina vs. Cabo Verde,Argentina,Cabo Verde,fifwc-arg-cvi-2026-07-03,2026-07-03T22:00:00+00:00,2026-07-04 06:00,2026-07-03T21:00:00+00:00,2026-07-03T22:00:00Z,2026-06-27T10:11:30.488684Z,0.85999946,0.10998475,0.03483241,data_api_vwap_3m_pre_anchor,data_api_vwap_3m_pre_anchor,data_api_vwap_3m_pre_anchor,high,high,high,77,28,51,460779.799926,5465.011786,15470.669932,1,1,4,2026-07-03T20:59:59+00:00,2026-07-03T20:59:59+00:00,2026-07-03T20:59:56+00:00,2026-07-03T20:57:00+00:00,2026-07-03T20:57:00+00:00,2026-07-03T20:57:00+00:00,1.1628,9.0922,28.7089,0.8559,0.1095,0.0347,3-2,draw,Y,Y,ARG,阿根廷,CONMEBOL,South America,1,N,CPV,佛得角,CAF,Africa,67,N,N,N,-66,86,round-of-32,2,knockout,,Hard Rock Stadium,miami,Y,,home,0.8559,0.0347,0.8212,0.7464,0.7098,156,481715.4816,high,5.83,6.92,3,3,-1.09
643888,Colombia vs. Ghana,Colombia,Ghana,fifwc-col-gha-2026-07-03,2026-07-04T01:30:00+00:00,2026-07-04 09:30,2026-07-04T00:30:00+00:00,2026-07-04T01:30:00Z,2026-06-28T10:03:26.142163Z,0.6891741,0.21976941,0.11,data_api_vwap_3m_pre_anchor,data_api_vwap_3m_pre_anchor,data_api_vwap_3m_pre_anchor,high,high,high,20,9,15,2588.950417,1971.072716,3505.909071,2,37,47,2026-07-04T00:29:58+00:00,2026-07-04T00:29:23+00:00,2026-07-04T00:29:13+00:00,2026-07-04T00:27:00+00:00,2026-07-04T00:27:00+00:00,2026-07-04T00:27:00+00:00,1.451,4.5502,9.0909,0.6764,0.2157,0.108,1-0,home,Y,Y,COL,哥伦比亚,CONMEBOL,South America,13,N,GHA,加纳,CAF,Africa,73,N,N,N,-60,87,round-of-32,2,knockout,,Arrowhead Stadium,kansas-city,Y,,home,0.6764,0.108,0.5684,0.4607,1.2056,44,8065.9322,high,6.08,6.19,3,3,-0.11
650867,Canada vs. Morocco,Canada,Morocco,fifwc-can-mar-2026-07-04,2026-07-04T17:00:00+00:00,2026-07-05 01:00,2026-07-04T16:00:00+00:00,2026-07-04T17:00:00Z,2026-06-30T10:03:46.600404Z,0.18,0.29,0.54999508,data_api_vwap_3m_pre_anchor,data_api_vwap_3m_pre_anchor,data_api_vwap_3m_pre_anchor,high,high,high,14,18,75,2828.70665,4052.425838,53791.978984,23,1,1,2026-07-04T15:59:37+00:00,2026-07-04T15:59:59+00:00,2026-07-04T15:59:59+00:00,2026-07-04T15:57:00+00:00,2026-07-04T15:57:00+00:00,2026-07-04T15:57:00+00:00,5.5556,3.4483,1.8182,0.1765,0.2843,0.5392,0-3,away,Y,Y,CAN,加拿大,CONCACAF,North America,30,Y,MAR,摩洛哥,CAF,Africa,7,N,N,N,23,90,round-of-16,3,knockout,,NRG Stadium,houston,Y,,away,0.5392,0.1765,-0.3627,0.2549,1.438,107,60673.1115,high,5.92,4.67,4,4,1.25
654603,Paraguay vs. France,Paraguay,France,fifwc-par-fra-2026-07-04,2026-07-04T21:00:00+00:00,2026-07-05 05:00,2026-07-04T20:00:00+00:00,2026-07-04T21:00:00Z,2026-07-01T10:03:23.53868Z,0.04994076,0.1399332,0.82949569,data_api_vwap_3m_pre_anchor,data_api_vwap_3m_pre_anchor,data_api_vwap_3m_pre_anchor,high,high,high,17,15,63,10127.6,2302.52284,7148.026357,17,20,1,2026-07-04T19:59:43+00:00,2026-07-04T19:59:40+00:00,2026-07-04T19:59:59+00:00,2026-07-04T19:57:00+00:00,2026-07-04T19:57:00+00:00,2026-07-04T19:57:00+00:00,20.0237,7.1463,1.2056,0.049,0.1373,0.8137,0-1,away,Y,Y,PAR,巴拉圭,CONMEBOL,South America,41,N,FRA,法国,UEFA,Europe,3,N,N,N,38,89,round-of-16,3,knockout,,Lincoln Financial Field,philadelphia,Y,,away,0.8137,0.049,-0.7647,0.6764,0.8485,95,19578.1492,high,5.02,4.0,4,4,1.02
654615,Brazil vs. Norway,Brazil,Norway,fifwc-bra-nor-2026-07-05,2026-07-05T20:00:00+00:00,2026-07-06 04:00,2026-07-05T19:00:00+00:00,2026-07-05T20:00:00Z,2026-07-01T10:03:40.226987Z,0.54981432,0.26999999,0.19999137,data_api_vwap_3m_pre_anchor,data_api_vwap_3m_pre_anchor,data_api_vwap_3m_pre_anchor,high,high,high,58,7,28,9409.373594,295.185174,23171.95,1,49,11,2026-07-05T18:59:59+00:00,2026-07-05T18:59:11+00:00,2026-07-05T18:59:49+00:00,2026-07-05T18:57:00+00:00,2026-07-05T18:57:00+00:00,2026-07-05T18:57:00+00:00,1.8188,3.7037,5.0002,0.5391,0.2648,0.1961,1-2,away,Y,Y,BRA,巴西,CONMEBOL,South America,6,N,NOR,挪威,UEFA,Europe,31,N,N,N,-25,91,round-of-16,3,knockout,,MetLife Stadium,new-york,Y,,home,0.5391,0.1961,0.343,0.2743,1.4491,93,32876.5088,high,6.12,5.12,4,4,1.0
658244,Mexico vs. England,Mexico,England,fifwc-mex-eng-2026-07-05,2026-07-06T00:00:00+00:00,2026-07-06 08:00,2026-07-05T23:00:00+00:00,2026-07-06T00:00:00Z,2026-07-02T10:03:13.026322Z,0.31944928,0.31949749,0.37964877,data_api_vwap_3m_pre_anchor,data_api_vwap_3m_pre_anchor,data_api_vwap_3m_pre_anchor,high,high,high,73,21,66,14744.3125,7077.21875,10994.819376,2,5,1,2026-07-05T22:59:58+00:00,2026-07-05T22:59:55+00:00,2026-07-05T22:59:59+00:00,2026-07-05T22:57:00+00:00,2026-07-05T22:57:00+00:00,2026-07-05T22:57:00+00:00,3.1304,3.1299,2.634,0.3136,0.3137,0.3727,2-3,away,Y,Y,MEX,墨西哥,CONCACAF,North America,14,Y,ENG,英格兰,UEFA,Europe,4,N,N,N,10,92,round-of-16,3,knockout,,Estadio Azteca,mexico-city,Y,,away,0.3727,0.3136,-0.0591,0.059,1.58,160,32816.3506,high,4.96,4.33,4,4,0.63
662059,Portugal vs. Spain,Portugal,Spain,fifwc-prt-esp-2026-07-06,2026-07-06T19:00:00+00:00,2026-07-07 03:00,2026-07-06T18:00:00+00:00,2026-07-06T19:00:00Z,2026-07-03T10:06:11.669351Z,0.23999491,0.27999999,0.50995205,data_api_vwap_3m_pre_anchor,data_api_vwap_3m_pre_anchor,data_api_vwap_3m_pre_anchor,high,high,high,40,18,45,17068.463288,1500.382838,16194.578766,4,1,1,2026-07-06T17:59:56+00:00,2026-07-06T17:59:59+00:00,2026-07-06T17:59:59+00:00,2026-07-06T17:57:00+00:00,2026-07-06T17:57:00+00:00,2026-07-06T17:57:00+00:00,4.1668,3.5714,1.961,0.233,0.2719,0.4951,0-1,away,Y,Y,POR,葡萄牙,UEFA,Europe,5,N,ESP,西班牙,UEFA,Europe,2,N,Y,Y,3,93,round-of-16,3,knockout,,AT&T Stadium,dallas,Y,,away,0.4951,0.233,-0.2621,0.2232,1.5027,103,34763.4249,high,3.83,4.0,4,4,-0.17
658252,United States vs. Belgium,United States,Belgium,fifwc-usa-bel-2026-07-06,2026-07-07T00:00:00+00:00,2026-07-07 08:00,2026-07-06T23:00:00+00:00,2026-07-07T00:00:00Z,2026-07-02T10:07:24.40295Z,0.36991852,0.29,0.34998657,data_api_vwap_3m_pre_anchor,data_api_vwap_3m_pre_anchor,data_api_vwap_3m_pre_anchor,high,high,high,75,4,18,33785.749146,451.586204,4252.967119,1,34,2,2026-07-06T22:59:59+00:00,2026-07-06T22:59:26+00:00,2026-07-06T22:59:58+00:00,2026-07-06T22:57:00+00:00,2026-07-06T22:57:00+00:00,2026-07-06T22:57:00+00:00,2.7033,3.4483,2.8573,0.3663,0.2872,0.3466,1-4,away,Y,Y,USA,美国,CONCACAF,North America,17,Y,BEL,比利时,UEFA,Europe,9,N,N,N,8,94,round-of-16,3,knockout,,Lumen Field,seattle,Y,,home,0.3663,0.2872,0.0197,0.0197,1.5775,97,38490.3025,high,5.0,5.17,4,4,-0.17
665652,Argentina vs. Egypt,Argentina,Egypt,fifwc-arg-egy-2026-07-07,2026-07-07T16:00:00+00:00,2026-07-08 00:00,2026-07-07T15:00:00+00:00,2026-07-07T16:00:00Z,2026-07-04T10:06:26.358628Z,0.73643893,0.2,0.07996137,data_api_vwap_3m_pre_anchor,data_api_vwap_3m_pre_anchor,data_api_vwap_3m_pre_anchor,high,high,high,129,15,29,56369.5484,26383.95,27320.425,1,1,8,2026-07-07T14:59:59+00:00,2026-07-07T14:59:59+00:00,2026-07-07T14:59:52+00:00,2026-07-07T14:57:00+00:00,2026-07-07T14:57:00+00:00,2026-07-07T14:57:00+00:00,1.3579,5.0,12.506,0.7246,0.1968,0.0787,3-2,home,Y,Y,ARG,阿根廷,CONMEBOL,South America,1,N,EGY,埃及,CAF,Africa,29,N,N,N,-28,95,round-of-16,3,knockout,,Mercedes-Benz Stadium,atlanta,Y,,home,0.7246,0.0787,0.6459,0.5278,1.0869,173,110073.9234,high,3.75,3.92,4,4,-0.17
665660,Switzerland vs. Colombia,Switzerland,Colombia,fifwc-che-col-2026-07-07,2026-07-07T20:00:00+00:00,2026-07-08 04:00,2026-07-07T19:00:00+00:00,2026-07-07T20:00:00Z,2026-07-04T10:03:33.875122Z,0.26998547,0.33,0.41998057,data_api_vwap_3m_pre_anchor,data_api_vwap_3m_pre_anchor,data_api_vwap_3m_pre_anchor,high,high,high,43,21,71,25494.029942,9276.909067,29006.992769,1,20,4,2026-07-07T18:59:59+00:00,2026-07-07T18:59:40+00:00,2026-07-07T18:59:56+00:00,2026-07-07T18:57:00+00:00,2026-07-07T18:57:00+00:00,2026-07-07T18:57:00+00:00,3.7039,3.0303,2.3811,0.2647,0.3235,0.4118,0-0,draw,Y,Y,SUI,瑞士,UEFA,Europe,19,N,COL,哥伦比亚,CONMEBOL,South America,13,N,N,N,6,96,round-of-16,3,knockout,,BC Place,vancouver,Y,,away,0.4118,0.2647,-0.1471,0.0883,1.5614,135,63777.9318,high,4.71,3.77,4,4,0.94
669233,France vs. Morocco,France,Morocco,fifwc-fra-mar-2026-07-09,2026-07-09T20:00:00+00:00,2026-07-10 04:00,2026-07-09T19:00:00+00:00,2026-07-09T20:00:00Z,2026-07-05T10:04:21.734241Z,0.61247845,0.25243931,0.14213325,data_api_vwap_3m_pre_anchor,data_api_vwap_3m_pre_anchor,data_api_vwap_3m_pre_anchor,high,high,high,47,10,31,16897.830755,865.1188,6634.275044,1,5,1,2026-07-09T18:59:59+00:00,2026-07-09T18:59:55+00:00,2026-07-09T18:59:59+00:00,2026-07-09T18:57:00+00:00,2026-07-09T18:57:00+00:00,2026-07-09T18:57:00+00:00,1.6327,3.9613,7.0357,0.6082,0.2507,0.1411,2-0,home,Y,Y,FRA,法国,UEFA,Europe,3,N,MAR,摩洛哥,CAF,Africa,7,N,N,N,-4,97,quarter-finals,4,knockout,,Gillette Stadium,boston,Y,,home,0.6082,0.1411,0.4671,0.3575,1.3353,88,24397.2246,high,4.96,5.12,5,5,-0.16
676288,Spain vs. Belgium,Spain,Belgium,fifwc-esp-bel-2026-07-10,2026-07-10T19:00:00+00:00,2026-07-11 03:00,2026-07-10T18:00:00+00:00,2026-07-10T19:00:00Z,2026-07-07T10:07:22.501884Z,0.60438307,0.24707662,0.16155739,data_api_vwap_3m_pre_anchor,data_api_vwap_3m_pre_anchor,data_api_vwap_3m_pre_anchor,high,high,high,109,20,34,11130.941303,1642.009374,93419.682152,1,8,11,2026-07-10T17:59:59+00:00,2026-07-10T17:59:52+00:00,2026-07-10T17:59:49+00:00,2026-07-10T17:57:00+00:00,2026-07-10T17:57:00+00:00,2026-07-10T17:57:00+00:00,1.6546,4.0473,6.1898,0.5966,0.2439,0.1595,2-1,home,Y,Y,ESP,西班牙,UEFA,Europe,2,N,BEL,比利时,UEFA,Europe,9,N,Y,Y,-7,98,quarter-finals,4,knockout,,SoFi Stadium,los-angeles,Y,,home,0.5966,0.1595,0.4371,0.3527,1.3635,163,106192.6328,high,4.0,3.79,5,5,0.21
672628,Norway vs. England,Norway,England,fifwc-nor-eng-2026-07-11,2026-07-11T21:00:00+00:00,2026-07-12 05:00,2026-07-11T20:00:00+00:00,2026-07-11T21:00:00Z,2026-07-06T10:03:34.767404Z,0.22994705,0.24746604,0.52497874,data_api_vwap_3m_pre_anchor,data_api_vwap_3m_pre_anchor,data_api_vwap_3m_pre_anchor,high,high,high,74,13,67,30751.445989,3509.821399,10987.354676,2,4,8,2026-07-11T19:59:58+00:00,2026-07-11T19:59:56+00:00,2026-07-11T19:59:52+00:00,2026-07-11T19:57:00+00:00,2026-07-11T19:57:00+00:00,2026-07-11T19:57:00+00:00,4.3488,4.041,1.9048,0.2294,0.2469,0.5237,1-2,draw,Y,Y,NOR,挪威,UEFA,Europe,31,N,ENG,英格兰,UEFA,Europe,4,N,Y,Y,27,99,quarter-finals,4,knockout,,Hard Rock Stadium,miami,Y,,away,0.5237,0.2294,-0.2943,0.2768,1.4742,154,45248.6221,high,6.04,5.88,5,5,0.16
679992,Argentina vs. Switzerland,Argentina,Switzerland,fifwc-arg-che-2026-07-11,2026-07-12T01:00:00+00:00,2026-07-12 09:00,2026-07-12T00:00:00+00:00,2026-07-12T01:00:00Z,2026-07-08T10:05:13.969603Z,0.57442375,0.27498827,0.15741061,data_api_vwap_3m_pre_anchor,data_api_vwap_3m_pre_anchor,data_api_vwap_3m_pre_anchor,high,high,high,213,33,35,60462.022141,2325.02723,18525.329649,1,1,5,2026-07-11T23:59:59+00:00,2026-07-11T23:59:59+00:00,2026-07-11T23:59:55+00:00,2026-07-11T23:57:00+00:00,2026-07-11T23:57:00+00:00,2026-07-11T23:57:00+00:00,1.7409,3.6365,6.3528,0.5705,0.2731,0.1563,3-1,draw,Y,Y,ARG,阿根廷,CONMEBOL,South America,1,N,SUI,瑞士,UEFA,Europe,19,N,N,N,-18,100,quarter-finals,4,knockout,,Arrowhead Stadium,kansas-city,Y,,home,0.5705,0.1563,0.4142,0.2974,1.3918,281,81312.379,high,4.38,4.21,5,5,0.17
691040,France vs. Spain,France,Spain,fifwc-fra-esp-2026-07-14,2026-07-14T19:00:00+00:00,2026-07-15 03:00,2026-07-14T18:00:00+00:00,2026-07-14T19:00:00Z,2026-07-11T10:03:23.216548Z,0.37733868,0.3225,0.3,data_api_vwap_3m_pre_anchor,data_api_vwap_3m_pre_anchor,data_api_vwap_3m_pre_anchor,high,high,high,85,18,18,11448.113609,6789.268277,3553.633313,4,4,2,2026-07-14T17:59:56+00:00,2026-07-14T17:59:56+00:00,2026-07-14T17:59:58+00:00,2026-07-14T17:57:00+00:00,2026-07-14T17:57:00+00:00,2026-07-14T17:57:00+00:00,2.6501,3.1008,3.3333,0.3774,0.3226,0.3,0-2,away,Y,Y,FRA,法国,UEFA,Europe,3,N,ESP,西班牙,UEFA,Europe,2,N,Y,Y,1,101,semi-finals,5,knockout,,AT&T Stadium,dallas,Y,,home,0.3774,0.3,0.0774,0.0548,1.5782,121,21791.0152,high,4.96,4.0,6,6,0.96
694581,England vs. Argentina,England,Argentina,fifwc-eng-arg-2026-07-15,2026-07-15T19:00:00+00:00,2026-07-16 03:00,2026-07-15T18:00:00+00:00,2026-07-15T19:00:00Z,2026-07-12T10:03:27.210253Z,0.36241567,0.33499999,0.3119371,data_api_vwap_3m_pre_anchor,data_api_vwap_3m_pre_anchor,data_api_vwap_3m_pre_anchor,high,high,high,53,11,44,9944.708208,638.507445,18436.206,11,2,1,2026-07-15T17:59:49+00:00,2026-07-15T17:59:58+00:00,2026-07-15T17:59:59+00:00,2026-07-15T17:57:00+00:00,2026-07-15T17:57:00+00:00,2026-07-15T17:57:00+00:00,2.7593,2.9851,3.2058,0.3591,0.3319,0.309,1-2,away,Y,Y,ENG,英格兰,UEFA,Europe,4,N,ARG,阿根廷,CONMEBOL,South America,1,N,N,N,3,102,semi-finals,5,knockout,,Mercedes-Benz Stadium,atlanta,Y,,home,0.3591,0.309,0.0501,0.0272,1.5822,108,29019.4217,high,3.92,3.75,6,6,0.17
708596,France vs. England,France,England,fifwc-fra-eng-2026-07-18,2026-07-18T21:00:00+00:00,2026-07-19 05:00,2026-07-18T20:00:00+00:00,2026-07-18T21:00:00Z,2026-07-16T02:52:00.90295Z,0.55954395,0.22999999,0.23,data_api_vwap_3m_pre_anchor,data_api_vwap_3m_pre_anchor,data_api_vwap_3m_pre_anchor,high,high,high,31,5,5,5304.086398,242.434775,972.782603,0,27,2,2026-07-18T20:00:00+00:00,2026-07-18T19:59:33+00:00,2026-07-18T19:59:58+00:00,2026-07-18T19:57:00+00:00,2026-07-18T19:57:00+00:00,2026-07-18T19:57:00+00:00,1.7872,4.3478,4.3478,0.5488,0.2256,0.2256,4-6,away,Y,Y,FRA,法国,UEFA,Europe,3,N,ENG,英格兰,UEFA,Europe,4,N,Y,Y,-1,103,third-place,6,knockout,,Hard Rock Stadium,miami,Y,,home,0.5488,0.2256,0.3232,0.3232,1.4443,41,6519.3038,high,4.08,3.08,7,7,1.0
